
 1.83170, -77.72430, 513.57132, 84.26442,  6.70011,  2.58436, -3.09187, -77.22175, 568.02264, 94.60484, -2.02818,  0.38796
-0.45887, -77.40931, 514.09663, 84.44551,  6.89721,  2.64158, -3.36214, -77.53667, 567.31919, 94.82917, -1.69050,  0.53078
 1.24783, -77.36431, 514.27173, 84.53605,  6.82554,  2.62250, -3.18196, -77.58166, 566.26402, 94.89646, -2.15258,  0.59743
 0.88852, -77.22932, 512.87092, 84.33233,  6.71803,  2.79417, -2.82159, -77.98657, 566.79161, 94.58241, -2.18813,  0.65455
 0.25974, -76.41934, 515.84764, 83.97016,  6.64636,  2.89907, -1.33509, -74.70233, 575.76059, 95.52457, -1.03293,  0.15945
 2.19101, -76.86933, 512.34561, 82.88363,  6.57468,  2.87046,  0.69197, -74.47738, 574.00196, 95.97321, -0.62417,  1.25439
 1.24783, -76.86933, 513.92152, 84.28706,  6.70011,  2.74648, -3.18196, -77.35671, 568.19850, 94.64971, -1.99263,  0.45461
 1.02326, -76.82433, 512.34561, 83.87961,  6.61052,  2.73694, -3.22700, -77.53667, 566.26402, 94.31322, -2.13481,  0.41652
 1.20292, -77.09432, 511.99541, 84.01543,  6.61052,  2.69880, -3.31710, -77.35671, 566.43988, 94.47025, -2.06372,  0.38796
 0.97835, -76.91433, 511.99541, 83.92488,  6.52093,  2.75602, -3.27205, -77.22175, 566.79161, 94.31322, -2.15258,  0.40700
 1.24783, -77.22932, 511.99541, 84.37760,  6.57468,  2.91814, -3.18196, -77.26674, 565.91229, 94.40295, -2.15258,  0.67360
 1.24783, -77.45431, 511.64521, 84.21915,  6.66428,  2.85139, -3.49728, -77.53667, 566.26402, 94.40295, -2.13481,  0.58790
 1.15800, -77.49931, 512.69582, 84.10597,  6.61052,  2.87046, -3.31710, -77.40170, 565.73643, 94.51511, -2.15258,  0.57838
 1.15800, -77.49931, 511.99541, 83.85698,  6.59260,  2.76555, -2.82159, -77.58166, 565.73643, 94.29079, -2.02818,  0.38796
 0.97835, -77.49931, 517.94885, 84.08334,  7.25558,  2.75602, -2.82159, -77.49168, 581.91577, 95.47970, -0.81966,  1.00684
 2.23592, -74.79940, 513.74642, 83.99279,  7.09431,  2.70833, -3.09187, -74.79230, 556.59159, 95.97321, -0.89075,  0.51173
 1.11309, -77.22932, 511.29501, 83.76643,  6.55677,  2.73694, -3.31710, -76.99680, 567.49506, 94.42538, -2.11704,  0.46413
 1.20292, -77.31931, 511.11991, 83.63062,  6.57468,  2.73694, -3.27205, -77.53667, 566.79161, 94.38052, -2.18813,  0.44509
 1.38257, -77.22932, 511.64521, 83.56271,  6.55677,  2.76555, -3.31710, -77.31173, 565.91229, 94.26836, -2.13481,  0.42604
 1.20292, -77.27431, 510.41950, 83.51744,  6.52093,  2.73694, -3.40719, -77.31173, 566.79161, 94.38052, -2.01040,  0.46413
 1.56222, -76.46434, 511.29501, 83.99279,  6.75387,  2.66065, -3.27205, -79.65119, 567.49506, 94.73944, -2.20590,  0.51173
 1.38257, -77.40931, 511.99541, 83.83434,  6.78970,  2.65111, -4.12792, -77.40170, 568.02264, 94.80673, -2.02818,  0.46413
 1.47240, -77.72430, 511.29501, 83.90225,  6.73595,  2.61297, -3.00178, -76.86183, 568.37437, 94.67214, -2.13481,  0.51173
 1.33766, -77.63430, 510.41950, 83.69852,  6.53885,  2.69880, -3.22700, -77.53667, 566.79161, 94.58241, -2.09926,  0.89258
 4.88580, -76.55434, 515.14723, 84.21915,  6.91513,  2.74648, -2.23600, -75.10723, 575.40886, 94.96376, -0.41090,  1.26391
 1.65205, -77.81430, 507.96809, 83.04208,  6.73595,  2.88000,  5.33167, -73.89251, 581.38818, 94.96376, -0.62417,  1.39720
 1.29274, -77.27431, 510.24440, 83.54007,  6.68219,  2.72741, -3.22700, -76.90682, 567.84678, 94.55998, -1.95709,  0.48317
