
-2.59415, -59.22884, 449.29659, 52.24381, -9.80860, -0.14202, -4.48394, -60.11538, 421.38523, 29.82198, 18.54200,  5.90807
 5.98428, -59.31884, 459.80265, 52.13063, -9.80860, -0.31368, -4.97944, -65.24420, 425.60593, 30.24820, 18.25765,  6.66976
-1.96536, -59.81382, 451.39780, 51.94954, -10.00570, -0.34229, -4.66412, -60.88021, 415.93350, 29.21631, 17.54676,  6.02232
-2.10010, -59.90382, 451.39780, 51.90427, -9.95194, -0.36136, -4.84431, -60.88021, 414.70247, 29.14902, 17.54676,  6.06041
-2.05519, -59.76882, 451.39780, 51.88163, -9.93402, -0.30414, -4.84431, -60.83522, 415.93350, 29.12658, 17.61785,  6.10801
-1.78571, -60.03881, 450.69739, 51.83636, -10.04153, -0.35183, -4.79926, -60.97018, 415.93350, 29.19388, 17.56453,  6.11753
-3.94154, -59.00385, 451.74800, 52.58335, -9.66525, -0.37090, -4.88935, -60.83522, 415.58178, 29.35091, 17.68893,  6.03184
-2.01027, -59.94882, 451.57290, 52.44753, -9.79068, -0.36136, -4.84431, -60.97018, 426.30938, 29.37334, 17.99106,  5.62243
-1.92045, -60.57879, 456.82593, 52.56071, -9.80860, -0.45673, -4.25871, -60.79023, 416.10936, 29.44064, 17.61785,  6.14610
-1.96536, -59.81382, 452.09820, 52.22117, -9.34272, -0.39951, -4.75421, -60.74524, 415.75764, 29.23874, 17.28017,  5.71764
-2.32467, -57.92388, 455.95043, 50.72720, -10.07737, -0.21831, -0.79020, -59.39555, 426.83697, 30.00144, 18.89745,  6.84114
-1.20184, -58.77886, 455.60022, 52.69653, -9.71901, -0.33275, -3.35780, -58.09085, 420.85765, 30.47252, 19.11071,  6.86971
-1.96536, -59.85882, 452.27330, 52.15326, -10.02361, -0.37090, -4.57403, -60.92520, 416.28523, 29.26118, 17.51121,  5.96519
-2.01027, -60.08381, 451.74800, 51.99481, -9.98778, -0.33275, -5.06953, -60.83522, 415.93350, 29.17145, 17.49344,  6.06041
-1.96536, -59.85882, 452.27330, 51.97217, -9.91611, -0.30414, -4.93440, -60.65526, 415.58178, 29.12658, 17.56453,  6.06041
-2.10010, -59.81382, 451.74800, 51.99481, -9.91611, -0.34229, -4.66412, -60.92520, 415.75764, 29.10415, 17.61785,  6.04136
-2.50432, -59.85882, 451.57290, 52.49280, -10.00570, -0.19924, -5.42990, -61.28511, 415.23005, 29.19388, 17.90220,  6.18418
-2.54923, -60.39880, 451.74800, 52.35699, -10.05945, -0.24692, -4.88935, -60.97018, 417.34040, 29.12658, 17.58230,  6.12705
-1.60605, -60.53380, 452.27330, 52.19853, -9.96986, -0.26600, -4.57403, -60.92520, 414.70247, 29.14902, 17.45790,  6.15562
-2.32467, -59.85882, 451.92310, 51.99481, -10.09529, -0.33275, -4.75421, -61.28511, 416.10936, 29.08172, 17.61785,  5.97471
 0.81926, -59.18384, 453.49901, 52.37962, -7.96302, -0.39951, -4.30376, -59.62050, 421.91282, 30.11360, 18.36428,  5.37488
-1.96536, -59.99381, 458.05164, 51.85899, -10.07737, -0.33275, -2.00643, -60.16037, 422.61627, 29.64253, 18.61309,  6.69832
-2.23484, -59.67883, 451.92310, 51.99481, -10.09529, -0.36136, -5.02449, -60.61027, 415.05419, 29.17145, 17.52898,  6.01280
-2.27975, -59.76882, 452.62351, 52.01745, -9.98778, -0.31368, -4.79926, -60.83522, 415.23005, 29.28361, 17.47567,  6.09849
-2.50432, -60.03881, 451.74800, 51.81372, -9.98778, -0.35183, -4.61908, -60.74524, 415.40591, 29.26118, 17.49344,  6.10801
-2.18993, -59.54383, 451.74800, 51.94954, -10.04153, -0.34229, -4.70917, -60.61027, 414.87833, 29.12658, 17.52898,  6.10801
-1.24675, -60.12881, 453.32391, 52.47017, -9.77276, -0.40905, -2.54698, -60.56528, 415.75764, 29.35091, 17.60007,  6.06041
-1.83062, -60.17381, 453.49901, 52.42489, -9.88027, -0.38997, -4.70917, -60.61027, 416.10936, 29.17145, 17.47567,  6.06041
-2.10010, -60.84879, 453.14881, 52.44753, -9.86235, -0.33275, -4.25871, -60.79023, 422.61627, 29.37334, 17.51121,  6.11753
 0.14556, -59.94882, 453.49901, 52.15326, -9.95194, -0.36136, -4.21367, -60.70025, 416.46109, 29.23874, 17.60007,  6.13657
-1.60605, -59.27384, 483.44129, 52.33435, -10.25655, -0.07526, -3.53798, -59.17060, 426.48524, 28.63307, 18.50646,  6.85066
-2.23484, -65.66362, 454.72472, 52.76443, -9.53982, -0.33275, -3.53798, -57.28103, 428.06800, 30.47252, 18.95076,  6.56503
-2.41449, -59.76882, 453.14881, 52.04008, -9.98778, -0.37090, -4.48394, -60.56528, 415.58178, 29.19388, 17.49344,  5.98424
-2.27975, -59.90382, 452.44840, 52.01745, -10.02361, -0.37090, -4.57403, -60.56528, 414.87833, 29.05929, 17.52898,  6.02232
-2.18993, -59.76882, 452.62351, 51.99481, -10.05945, -0.38044, -4.52899, -60.65526, 415.75764, 29.10415, 17.49344,  6.01280
-2.18993, -59.85882, 452.62351, 51.97217, -10.04153, -0.34229, -4.21367, -60.47530, 415.58178, 29.14902, 17.35126,  6.02232
-2.90854, -59.99381, 453.49901, 52.31171, -9.98778, -0.21831, -4.39385, -60.88021, 416.46109, 29.19388, 17.44012,  6.12705
-2.14501, -59.90382, 452.97371, 52.35699, -10.00570, -0.20878, -3.89835, -59.75546, 415.05419, 29.08172, 17.35126,  6.15562
-2.10010, -59.99381, 451.57290, 52.42489, -10.00570, -0.30414, -4.16862, -60.92520, 414.70247, 29.21631, 17.44012,  6.16514
-2.27975, -60.57879, 453.14881, 52.08535, -10.04153, -0.30414, -4.75421, -60.88021, 413.99902, 29.19388, 17.54676,  6.00328
 1.40313, -59.36384, 456.12553, 52.67389, -9.77276, -0.38044, -1.91634, -60.20536, 422.61627, 29.91171, 16.96027,  6.42221
-2.81871, -60.03881, 452.97371, 52.24381, -10.09529, -0.27553, -4.16862, -60.38532, 423.67144, 31.34738, 18.61309,  6.40317
-2.23484, -59.90382, 452.62351, 52.19853, -10.04153, -0.39951, -4.34880, -60.38532, 415.23005, 29.21631, 17.42235,  6.03184
-2.14501, -60.03881, 452.97371, 52.04008, -10.02361, -0.35183, -4.48394, -60.52029, 414.87833, 29.12658, 17.40458,  6.06993
-2.27975, -59.90382, 452.97371, 52.04008, -10.09529, -0.34229, -4.66412, -60.43031, 414.87833, 29.12658, 17.47567,  6.10801
