
-1.21645, -59.76774, 444.42540, 39.55703, -4.10262,  1.07042, -7.17311, -60.92899, 418.71764, 42.24651, 14.23127,  4.79982
-6.38147, -61.29769, 448.10252, 38.56105, -3.72634,  0.99412, -10.14612, -56.87992, 431.02800, 43.45785, 15.95518,  5.63769
-1.80032, -59.31775, 446.00131, 39.69285, -3.95927,  0.96551, -9.06503, -60.34412, 428.74179, 42.85218, 15.10211,  5.57104
-1.17153, -59.99273, 444.60050, 39.35331, -4.28180,  1.00366, -7.21816, -60.29913, 419.59695, 42.24651, 13.96469,  4.95216
-1.08171, -60.30772, 445.47601, 39.35331, -4.24597,  1.04181, -7.30825, -60.56907, 420.12453, 42.33623, 14.00023,  5.08546
-1.03679, -59.99273, 444.25030, 39.35331, -4.37139,  1.01320, -6.81275, -60.25414, 421.53143, 42.40353, 14.01801,  5.08546
-1.08171, -60.26272, 445.30091, 39.46649, -4.37139,  0.98459, -7.53348, -60.02920, 420.30040, 42.31380, 13.96469,  5.06642
-0.85714, -60.48771, 445.30091, 40.37192, -4.15638,  0.93690, -7.30825, -60.70404, 422.76247, 42.62785, 13.78697,  5.07594
-0.63257, -60.17272, 446.17641, 39.62494, -4.76559,  1.00366, -7.26320, -60.16417, 421.53143, 42.42596, 13.89360,  5.10450
-1.12662, -60.48771, 445.47601, 39.71548, -4.04887,  1.03227, -6.94788, -60.43410, 420.65212, 42.58299, 14.03578,  5.28540
-0.54275, -59.63274, 446.87682, 39.08167, -4.42515,  0.94644, -7.44339, -60.52408, 421.88316, 42.49326, 14.32013,  5.06642
 1.38852, -59.54275, 447.57722, 39.89657, -4.29972,  1.79521, -5.73165, -56.56499, 434.54525, 43.57001, 15.81300,  6.31369
-3.32737, -59.13776, 449.50333, 39.96448, -4.19221,  1.08949, -6.13706, -56.74495, 433.31421, 43.12137, 15.22652,  5.84715
-0.99188, -60.08273, 443.90010, 39.24013, -4.47890,  0.94644, -6.94788, -60.20916, 421.35557, 42.29137, 14.00023,  5.01881
-0.94697, -60.17272, 444.60050, 39.30803, -4.42515,  0.98459, -7.03797, -60.38911, 420.82798, 42.22407, 14.14241,  5.09498
-0.90205, -60.08273, 444.25030, 39.28540, -4.58641,  1.00366, -6.99293, -60.07419, 421.35557, 42.26894, 14.07132,  5.12354
-0.67749, -60.12773, 445.30091, 39.33067, -4.55058,  1.07996, -7.03797, -60.29913, 421.00385, 42.08948, 14.08909,  5.13306
-1.44101, -60.30772, 444.77560, 39.62494, -4.55058,  1.16579, -6.90284, -60.61406, 420.47626, 42.26894, 14.16018,  5.27588
-1.30627, -60.35272, 444.95071, 39.53439, -4.56849,  1.05135, -7.44339, -60.43410, 421.35557, 42.38110, 14.14241,  5.19971
-0.90205, -60.35272, 444.77560, 39.51176, -4.49682,  1.07042, -6.76770, -59.98421, 421.70730, 42.33623, 14.08909,  5.25684
-0.63257, -59.72274, 445.12581, 39.48912, -4.56849,  1.00366, -6.76770, -60.25414, 421.00385, 42.44840, 14.26682,  5.01881
-0.76731, -59.04776, 448.27762, 38.44787, -4.28180,  0.89876, -13.52455, -59.98421, 431.90731, 42.78488, 15.86632,  5.73290
-1.35119, -58.64278, 446.35151, 39.44385, -4.44307,  1.53772, -7.08302, -60.25414, 432.61076, 43.18866, 15.45756,  5.63769
-0.94697, -59.85773, 444.25030, 39.17222, -4.64017,  0.96551, -6.94788, -60.16417, 421.35557, 42.11191, 14.12464,  5.17115
-0.76731, -60.03773, 444.25030, 39.17222, -4.76559,  0.97505, -7.12807, -60.16417, 421.70730, 42.33623, 14.24904,  5.19971
-0.81223, -59.85773, 443.90010, 39.21749, -4.65808,  0.93690, -6.81275, -60.29913, 421.00385, 42.35867, 14.26682,  5.22828
-1.08171, -59.99273, 443.54990, 39.39858, -4.74768,  0.93690, -6.99293, -59.71427, 420.82798, 42.33623, 14.24904,  5.46631
-0.45292, -60.53271, 445.12581, 39.73812, -4.65808,  0.83200, -8.34430, -60.25414, 422.05902, 42.49326, 14.37345,  5.18067
-0.63257, -60.39772, 444.25030, 39.67021, -4.62225,  0.90829, -6.72266, -60.16417, 424.52109, 42.42596, 14.30236,  5.30445
 0.71482, -60.26272, 444.77560, 39.64757, -4.78351,  0.92737, -6.72266, -62.95352, 421.70730, 42.49326, 14.26682,  5.34253
-0.58766, -59.63274, 444.60050, 39.42121, -4.72976,  0.93690, -6.76770, -60.16417, 422.41074, 42.22407, 14.48008,  5.19971
-2.42910, -62.60264, 446.70172, 39.55703, -4.46098,  0.98459, -8.34430, -57.28483, 438.59008, 43.34569, 16.09736,  6.28513
 5.79002, -58.50778, 449.50333, 39.91921, -4.46098,  0.93690, -5.50642, -58.04965, 435.77628, 43.32326, 14.76444,  6.02806
-0.76731, -60.12773, 443.37480, 39.17222, -4.90894,  0.88922, -6.99293, -60.07419, 420.82798, 42.24651, 14.32013,  5.13306
-0.76731, -59.99273, 444.95071, 39.12695, -4.85519,  0.86061, -7.17311, -60.11918, 421.17971, 42.20164, 14.33791,  5.19971
-0.81223, -59.99273, 443.90010, 39.14958, -4.94478,  0.92737, -6.85779, -60.52408, 422.41074, 42.20164, 14.42677,  5.17115
-1.12662, -60.30772, 442.49929, 39.37594, -4.83727,  1.00366, -6.94788, -60.02920, 421.17971, 42.24651, 14.39122,  5.27588
-1.08171, -60.26272, 444.07520, 39.60230, -4.90894,  1.02273, -7.08302, -60.56907, 422.41074, 42.26894, 14.42677,  5.40918
-0.54275, -60.39772, 444.25030, 39.48912, -4.96269,  0.92737, -7.66861, -60.11918, 422.58661, 42.40353, 14.33791,  5.33301
-0.85714, -60.26272, 443.90010, 39.30803, -4.96269,  0.96551, -6.85779, -60.34412, 421.88316, 42.26894, 14.49786,  5.27588
-2.24945, -59.81274, 443.72500, 39.26276, -4.99853,  0.78431, -6.81275, -58.45456, 424.16937, 42.24651, 14.60449,  5.10450
-1.03679, -58.86777, 434.61974, 39.55703, -4.67600,  1.04181, -10.95695, -59.17439, 431.37972, 43.65974, 15.68860,  5.72338
-0.99188, -58.32779, 448.27762, 39.37594, -4.35348,  0.89876, -6.27220, -60.02920, 424.52109, 43.00920, 15.54642,  5.81859
-0.63257, -59.99273, 444.07520, 39.10431, -5.01645,  0.79385, -6.90284, -60.43410, 420.47626, 42.22407, 14.53340,  5.22828
-0.63257, -59.67774, 443.72500, 39.10431, -5.03437,  0.89876, -6.90284, -60.38911, 422.23488, 42.24651, 14.56895,  5.27588
-0.54275, -60.08273, 443.54990, 39.12695, -5.14188,  0.92737, -6.76770, -60.29913, 421.35557, 42.31380, 14.58672,  5.32349
 2.73592, -60.12773, 443.72500, 39.98711, -5.03437,  0.87968, -6.22715, -60.29913, 421.53143, 42.26894, 14.35568,  5.25684
-0.40801, -60.66771, 447.05192, 39.55703, -4.89102,  0.78431, -6.13706, -60.61406, 421.70730, 42.31380, 14.64003,  5.16163
-0.36309, -62.28765, 444.77560, 39.51176, -5.01645,  0.72709, -6.72266, -60.11918, 421.53143, 42.53813, 14.55117,  5.80907
-0.36309, -60.44272, 444.77560, 39.91921, -4.98061,  0.84154, -6.49743, -60.52408, 420.82798, 42.56056, 14.40900,  5.45679
-0.76731, -60.17272, 431.46793, 39.24013, -5.10604,  0.86061, -6.67761, -57.73472, 424.69696, 42.58299, 14.69335,  5.37109
 0.49026, -59.45275, 450.02863, 39.60230, -2.38247,  0.91783, -6.13706, -57.64475, 435.60042, 43.39055, 16.11513,  5.75194
-0.85714, -59.85773, 446.00131, 37.90460, -4.89102,  0.92737, -10.95695, -57.95967, 434.54525, 43.39055, 16.16845,  6.17087
-0.54275, -59.85773, 443.37480, 39.05904, -5.23147,  0.81293, -6.63256, -60.52408, 420.47626, 42.08948, 14.49786,  5.22828
-0.45292, -59.90273, 443.90010, 39.03640, -5.24939,  0.84154, -6.63256, -60.07419, 420.47626, 42.11191, 14.53340,  5.31397
-0.54275, -60.12773, 442.67439, 38.90059, -5.30314,  0.83200, -6.67761, -60.20916, 421.00385, 42.11191, 14.60449,  5.30445
-0.54275, -60.03773, 444.60050, 39.21749, -5.30314,  0.90829, -6.49743, -60.29913, 419.24522, 42.35867, 14.58672,  5.39014
-1.12662, -60.26272, 443.19969, 39.37594, -5.24939,  0.94644, -6.72266, -60.74903, 421.00385, 42.24651, 14.71112,  5.42822
-0.31818, -60.21772, 442.49929, 39.21749, -5.24939,  0.88922, -6.54247, -59.89423, 420.65212, 42.22407, 14.39122,  5.33301
-0.27327, -59.72274, 442.84949, 39.21749, -5.17771,  0.86061, -6.45238, -60.29913, 419.94867, 42.02218, 14.58672,  5.26636
 3.22997, -59.81274, 444.95071, 38.42523, -5.15979,  0.84154, -4.56046, -60.16417, 421.53143, 42.26894, 14.42677,  5.26636
 2.10713, -60.89270, 458.60859, 39.46649, -5.44649,  1.18486, -5.91183, -59.71427, 431.37972, 44.40001, 15.70637,  6.09470
-0.40801, -55.13289, 443.02459, 39.71548, -5.64359,  0.95598, -5.46138, -59.62429, 429.09351, 43.12137, 15.65305,  6.20896
-0.58766, -59.94773, 441.97399, 38.99113, -5.35689,  0.77478, -6.31724, -59.98421, 419.24522, 42.06705, 14.64003,  5.32349
-0.58766, -59.90273, 443.02459, 38.87795, -5.41065,  0.79385, -6.22715, -60.07419, 419.94867, 42.15678, 14.69335,  5.39966
-0.31818, -59.81274, 443.54990, 39.08167, -5.33898,  0.78431, -6.22715, -60.07419, 419.94867, 42.06705, 14.67558,  5.40918
-0.49783, -59.72274, 443.19969, 38.10833, -5.39273,  0.84154, -6.04697, -59.75926, 419.94867, 42.20164, 14.74667,  5.32349
-0.27327, -60.48771, 443.54990, 39.57967, -5.26730,  0.94644, -6.85779, -60.29913, 420.12453, 42.22407, 14.81776,  5.34253
 0.66991, -60.30772, 444.42540, 39.42121, -6.01987,  0.77478, -5.95688, -60.34412, 420.65212, 42.33623, 14.90662,  5.40918
-0.09361, -60.08273, 443.90010, 39.51176, -5.23147,  0.77478, -3.74964, -59.98421, 421.35557, 42.33623, 14.65781,  5.38062
-1.21645, -59.72274, 442.49929, 39.12695, -5.44649,  0.24072, -5.86679, -59.48932, 420.30040, 42.24651, 14.99548,  5.43774
-7.18991, -59.04776, 448.80293, 39.30803, -5.12396,  0.89876, -3.92983, -60.79402, 436.30387, 43.30082, 17.55468,  6.30417
-0.13853, -60.03773, 443.72500, 39.21749, -5.32106,  0.86061,  1.38556, -59.35435, 434.19352, 43.50271, 16.20399,  6.17087
-0.45292, -59.81274, 442.14909, 38.87795, -5.62567,  0.75570, -6.13706, -59.84924, 419.59695, 42.04461, 14.67558,  5.31397
-0.27327, -59.76774, 442.84949, 38.92322, -5.53608,  0.76524, -6.00192, -59.84924, 419.42108, 41.99975, 14.69335,  5.37109
-0.22835, -59.90273, 443.02459, 38.90059, -5.50024,  0.75570, -5.73165, -59.71427, 419.42108, 41.97732, 14.72890,  5.36157
-0.31818, -60.12773, 443.54990, 39.30803, -5.64359,  0.81293, -6.09202, -60.16417, 419.94867, 41.95489, 14.71112,  5.35205
-0.27327, -59.99273, 444.60050, 39.08167, -5.69734,  0.94644, -6.36229, -59.71427, 419.77281, 42.15678, 14.71112,  5.46631
-0.31818, -59.76774, 444.42540, 39.21749, -5.50024,  0.79385, -5.28119, -59.57930, 419.24522, 42.06705, 14.74667,  5.44726
-0.45292, -59.99273, 443.19969, 39.05904, -5.66150,  0.84154, -5.68661, -59.57930, 419.59695, 41.91002, 14.72890,  5.46631
-0.27327, -60.53271, 442.32419, 39.82866, -5.60775,  0.73663, -5.05597, -59.89423, 421.53143, 42.13434, 14.81776,  5.30445
-0.31818, -59.40775, 447.57722, 39.80603, -5.73318,  0.85107, -9.06503, -60.20916, 428.39006, 44.15325, 15.97295,  5.93284
 2.06222, -60.17272, 446.00131, 39.03640, -4.49682,  0.78431, -5.01092, -59.12940, 429.62110, 43.09893, 15.86632,  5.85667
-0.22835, -59.81274, 441.97399, 38.85531, -5.62567,  0.70802, -5.59651, -59.66928, 419.06936, 41.99975, 14.53340,  5.39014
-0.22835, -59.99273, 441.79889, 39.01377, -5.67942,  0.78431, -5.77670, -59.66928, 418.89350, 42.04461, 14.74667,  5.46631
-0.31818, -59.94773, 442.67439, 38.85531, -5.67942,  0.76524, -5.68661, -59.48932, 420.12453, 42.06705, 14.74667,  5.49487
 0.04113, -60.12773, 443.02459, 39.01377, -5.53608,  0.70802, -8.02898, -60.20916, 420.82798, 41.99975, 15.29761,  5.39014
-0.04870, -60.17272, 442.67439, 39.28540, -5.51816,  0.67941, -5.64156, -59.44433, 418.19005, 42.31380, 14.79998,  5.44726
-0.04870, -60.35272, 443.54990, 39.24013, -5.46440,  0.70802, -6.00192, -57.28483, 420.30040, 42.42596, 14.83553,  5.59008
-0.22835, -60.08273, 443.54990, 39.35331, -5.53608,  0.71756, -1.04690, -59.71427, 420.12453, 42.29137, 14.81776,  5.58056
-0.45292, -59.67774, 443.02459, 38.92322, -6.19905,  0.69848, -5.23615, -59.53431, 422.23488, 42.42596, 14.94216,  5.59960
 0.04113, -59.36275, 445.47601, 40.28138, -5.64359,  1.05135, -3.61451, -56.52000, 431.02800, 43.16623, 15.67082,  6.46603
 0.71482, -59.27275, 431.29282, 39.46649, -5.71526,  0.75570, -4.06496, -57.23984, 432.96248, 43.23353, 16.20399,  6.16135
-0.22835, -59.85773, 441.97399, 38.83268, -5.75110,  0.67941, -5.41633, -59.57930, 419.42108, 41.95489, 14.65781,  5.36157
-0.18344, -59.72274, 442.32419, 38.71950, -5.78693,  0.68895, -5.32624, -59.57930, 419.59695, 41.97732, 14.81776,  5.45679
-0.18344, -59.67774, 442.32419, 38.78741, -5.80485,  0.72709, -5.28119, -59.62429, 419.59695, 41.91002, 14.69335,  5.45679
-0.49783, -59.85773, 442.32419, 38.87795, -5.75110,  0.82246, -5.05597, -59.84924, 419.77281, 42.24651, 14.72890,  5.48535
-0.76731, -59.76774, 441.62379, 39.21749, -5.76901,  0.89876, -5.10101, -59.89423, 419.24522, 42.24651, 14.76444,  5.54248
-0.18344, -59.99273, 440.92338, 39.17222, -5.78693,  0.84154, -5.59651, -59.39934, 419.06936, 42.06705, 14.74667,  5.39014
-0.67749, -59.81274, 443.02459, 39.03640, -5.73318,  0.80339, -5.32624, -59.53431, 419.59695, 42.02218, 14.71112,  5.47583
-0.85714, -59.99273, 441.27358, 38.83268, -5.85860,  0.70802, -3.74964, -59.84924, 420.12453, 41.68570, 15.06657,  5.43774
 1.34361, -61.65767, 446.52661, 39.48912, -5.89444,  0.78431, -5.37129, -59.62429, 454.94528, 43.23353, 15.68860,  6.25656
