NO_OF_FRAMES	997
NO_OF_DATA_TYPES	42
FREQUENCY	300
TIME_STAMP	2024-02-02, 16:15:36
DATA_INCLUDED	Position
DATA_TYPES	r_ankle_pos_X	r_ankle_pos_Y	r_ankle_pos_Z	l_ankle_pos_X	l_ankle_pos_Y	l_ankle_pos_Z	r_metatarsal_pos_X	r_metatarsal_pos_Y	r_metatarsal_pos_Z	l_metatarsal_pos_X	l_metatarsal_pos_Y	l_metatarsal_pos_Z	r_knee_pos_X	r_knee_pos_Y	r_knee_pos_Z	l_knee_pos_X	l_knee_pos_Y	l_knee_pos_Z	r_hip_pos_X	r_hip_pos_Y	r_hip_pos_Z	l_hip_pos_X	l_hip_pos_Y	l_hip_pos_Z	r_wrist_pos_X	r_wrist_pos_Y	r_wrist_pos_Z	l_wrist_pos_X	l_wrist_pos_Y	l_wrist_pos_Z	r_elbow_pos_X	r_elbow_pos_Y	r_elbow_pos_Z	l_elbow_pos_X	l_elbow_pos_Y	l_elbow_pos_Z	r_shoulder_pos_X	r_shoulder_pos_Y	r_shoulder_pos_Z	l_shoulder_pos_X	l_shoulder_pos_Y	l_shoulder_pos_Z


93.491	422.937	102.085	105.109	855.743	102.481	239.651	379.124	41.878	252.959	881.242	42.900	176.224	453.270	522.280	177.982	828.600	520.737	185.825	442.334	904.172	219.606	848.151	903.126	190.229	410.471	1046.424	198.800	876.066	1044.456	88.952	288.569	1279.357	132.165	1021.464	1277.477	156.509	501.884	1496.294	158.457	821.050	1496.966
93.494	422.936	102.087	105.112	855.741	102.482	239.651	379.123	41.878	252.960	881.241	42.898	176.258	453.273	522.278	178.018	828.602	520.734	185.889	442.340	904.167	219.675	848.154	903.121	190.304	410.474	1046.414	198.867	876.069	1044.455	89.030	288.566	1279.348	132.218	1021.461	1277.475	156.574	501.880	1496.289	158.513	821.045	1496.963
93.496	422.936	102.088	105.116	855.740	102.483	239.652	379.122	41.879	252.960	881.240	42.897	176.293	453.277	522.276	178.053	828.605	520.731	185.954	442.346	904.163	219.744	848.157	903.116	190.380	410.476	1046.405	198.935	876.072	1044.456	89.108	288.563	1279.337	132.272	1021.457	1277.474	156.639	501.876	1496.283	158.571	821.040	1496.960
93.499	422.935	102.090	105.119	855.739	102.484	239.652	379.121	41.879	252.961	881.239	42.896	176.327	453.280	522.274	178.089	828.608	520.728	186.018	442.352	904.158	219.814	848.160	903.111	190.456	410.478	1046.395	199.004	876.076	1044.456	89.186	288.560	1279.327	132.326	1021.454	1277.473	156.705	501.872	1496.277	158.629	821.033	1496.956
93.502	422.934	102.092	105.122	855.738	102.485	239.653	379.120	41.879	252.962	881.239	42.896	176.361	453.283	522.272	178.125	828.611	520.725	186.083	442.358	904.153	219.883	848.163	903.106	190.531	410.480	1046.385	199.073	876.080	1044.456	89.263	288.557	1279.316	132.382	1021.451	1277.473	156.771	501.868	1496.271	158.687	821.026	1496.952
93.504	422.934	102.094	105.125	855.737	102.486	239.654	379.119	41.880	252.963	881.238	42.894	176.396	453.286	522.270	178.161	828.615	520.722	186.148	442.364	904.148	219.953	848.167	903.101	190.607	410.482	1046.376	199.143	876.084	1044.457	89.339	288.554	1279.305	132.439	1021.447	1277.472	156.837	501.863	1496.265	158.746	821.017	1496.949
93.507	422.933	102.096	105.128	855.736	102.487	239.654	379.118	41.880	252.964	881.238	42.894	176.431	453.289	522.268	178.197	828.618	520.719	186.213	442.370	904.143	220.022	848.170	903.096	190.682	410.484	1046.367	199.214	876.089	1044.458	89.415	288.551	1279.294	132.496	1021.444	1277.472	156.904	501.858	1496.259	158.806	821.009	1496.945
93.509	422.932	102.097	105.131	855.735	102.488	239.655	379.117	41.880	252.965	881.237	42.893	176.466	453.292	522.267	178.234	828.622	520.716	186.279	442.376	904.138	220.092	848.173	903.091	190.757	410.486	1046.358	199.285	876.095	1044.459	89.490	288.549	1279.283	132.555	1021.441	1277.473	156.971	501.853	1496.253	158.867	821.000	1496.941
93.512	422.932	102.099	105.134	855.734	102.488	239.656	379.116	41.880	252.966	881.237	42.892	176.501	453.294	522.265	178.270	828.626	520.714	186.344	442.382	904.134	220.161	848.177	903.086	190.832	410.488	1046.349	199.357	876.100	1044.461	89.565	288.547	1279.271	132.616	1021.438	1277.473	157.039	501.847	1496.247	158.929	820.992	1496.938
93.514	422.931	102.101	105.137	855.733	102.489	239.657	379.115	41.881	252.967	881.237	42.891	176.536	453.296	522.263	178.307	828.629	520.711	186.410	442.389	904.129	220.231	848.180	903.080	190.907	410.490	1046.340	199.429	876.106	1044.463	89.639	288.545	1279.259	132.677	1021.434	1277.474	157.107	501.841	1496.240	158.992	820.983	1496.935
93.516	422.931	102.102	105.139	855.733	102.490	239.657	379.114	41.881	252.968	881.236	42.890	176.572	453.297	522.262	178.343	828.633	520.709	186.476	442.395	904.124	220.301	848.184	903.075	190.982	410.492	1046.331	199.502	876.112	1044.465	89.712	288.543	1279.247	132.740	1021.431	1277.476	157.175	501.835	1496.234	159.055	820.974	1496.932
93.519	422.930	102.104	105.142	855.732	102.490	239.658	379.113	41.882	252.969	881.236	42.890	176.607	453.298	522.260	178.380	828.637	520.707	186.542	442.401	904.120	220.370	848.187	903.070	191.057	410.494	1046.322	199.575	876.118	1044.467	89.785	288.542	1279.235	132.804	1021.428	1277.478	157.243	501.828	1496.228	159.120	820.964	1496.929
93.521	422.930	102.105	105.145	855.732	102.491	239.659	379.112	41.882	252.970	881.237	42.890	176.643	453.299	522.259	178.418	828.642	520.705	186.608	442.407	904.115	220.440	848.190	903.066	191.131	410.496	1046.313	199.650	876.124	1044.470	89.857	288.541	1279.223	132.870	1021.426	1277.480	157.312	501.821	1496.221	159.186	820.955	1496.927
93.523	422.929	102.107	105.148	855.732	102.491	239.660	379.110	41.883	252.970	881.237	42.890	176.679	453.300	522.257	178.455	828.646	520.703	186.674	442.413	904.110	220.509	848.194	903.061	191.205	410.498	1046.305	199.724	876.130	1044.473	89.929	288.539	1279.211	132.937	1021.423	1277.483	157.381	501.814	1496.214	159.252	820.946	1496.925
93.526	422.929	102.109	105.150	855.731	102.491	239.661	379.109	41.884	252.971	881.236	42.889	176.715	453.301	522.255	178.493	828.650	520.700	186.740	442.419	904.106	220.578	848.197	903.056	191.279	410.499	1046.296	199.800	876.136	1044.476	90.000	288.538	1279.198	133.005	1021.420	1277.487	157.451	501.806	1496.208	159.320	820.936	1496.923
