NO_OF_FRAMES	1626
NO_OF_DATA_TYPES	42
FREQUENCY	300
TIME_STAMP	2024-02-02, 15:19:56
DATA_INCLUDED	Position
DATA_TYPES	l_ankle_pos_X	l_ankle_pos_Y	l_ankle_pos_Z	r_ankle_pos_X	r_ankle_pos_Y	r_ankle_pos_Z	l_metatarsal_pos_X	l_metatarsal_pos_Y	l_metatarsal_pos_Z	r_metatarsal_pos_X	r_metatarsal_pos_Y	r_metatarsal_pos_Z	l_knee_pos_X	l_knee_pos_Y	l_knee_pos_Z	r_knee_pos_X	r_knee_pos_Y	r_knee_pos_Z	l_hip_pos_X	l_hip_pos_Y	l_hip_pos_Z	r_hip_pos_X	r_hip_pos_Y	r_hip_pos_Z	r_shoulder_pos_X	r_shoulder_pos_Y	r_shoulder_pos_Z	r_elbow_pos_X	r_elbow_pos_Y	r_elbow_pos_Z	l_shoulder_pos_X	l_shoulder_pos_Y	l_shoulder_pos_Z	l_elbow_pos_X	l_elbow_pos_Y	l_elbow_pos_Z	l_wrist_pos_X	l_wrist_pos_Y	l_wrist_pos_Z	r_wrist_pos_X	r_wrist_pos_Y	r_wrist_pos_Z


91.724	931.238	111.060	82.218	452.265	94.812	206.741	1011.067	79.952	224.579	392.952	36.879	148.313	892.673	521.677	146.567	446.076	515.730	121.676	856.067	957.723	184.337	455.954	912.325	107.204	486.644	1515.006	376.732	339.630	1319.215	141.412	858.236	1541.462	381.724	965.056	1367.222	593.135	1038.887	1334.111	646.697	258.993	1275.196
91.730	931.237	111.054	82.215	452.257	94.809	206.741	1011.064	79.953	224.579	392.953	36.881	148.333	892.675	521.669	146.580	446.061	515.736	121.352	856.087	957.768	183.977	455.920	912.407	107.864	486.651	1515.320	377.009	339.673	1318.966	142.103	858.121	1541.735	382.316	964.897	1367.354	593.797	1038.492	1334.337	646.925	259.041	1274.827
91.737	931.236	111.048	82.212	452.250	94.807	206.741	1011.062	79.953	224.578	392.954	36.882	148.352	892.676	521.661	146.590	446.047	515.741	121.013	856.108	957.810	183.600	455.888	912.488	108.544	486.656	1515.646	377.278	339.716	1318.687	142.826	858.003	1542.017	382.915	964.735	1367.459	594.457	1038.100	1334.499	647.136	259.089	1274.390
91.743	931.235	111.042	82.210	452.242	94.805	206.741	1011.059	79.953	224.578	392.955	36.883	148.370	892.677	521.651	146.597	446.032	515.745	120.658	856.130	957.851	183.205	455.858	912.570	109.246	486.661	1515.983	377.538	339.759	1318.376	143.582	857.881	1542.308	383.522	964.568	1367.537	595.114	1037.710	1334.592	647.329	259.135	1273.882
91.750	931.234	111.035	82.207	452.235	94.803	206.741	1011.057	79.953	224.578	392.956	36.884	148.386	892.678	521.641	146.602	446.018	515.750	120.287	856.153	957.891	182.792	455.829	912.651	109.969	486.665	1516.332	377.787	339.803	1318.031	144.371	857.755	1542.608	384.135	964.397	1367.586	595.767	1037.325	1334.612	647.501	259.179	1273.299
91.758	931.233	111.029	82.205	452.228	94.801	206.741	1011.054	79.954	224.577	392.957	36.885	148.402	892.678	521.630	146.604	446.005	515.753	119.899	856.176	957.928	182.362	455.803	912.733	110.712	486.667	1516.692	378.024	339.846	1317.653	145.194	857.625	1542.918	384.754	964.222	1367.606	596.413	1036.944	1334.555	647.651	259.221	1272.639
91.765	931.231	111.023	82.202	452.221	94.799	206.741	1011.051	79.954	224.577	392.958	36.886	148.418	892.678	521.618	146.605	445.991	515.757	119.495	856.199	957.963	181.914	455.779	912.815	111.477	486.669	1517.063	378.249	339.888	1317.239	146.051	857.492	1543.235	385.378	964.044	1367.594	597.052	1036.569	1334.417	647.777	259.260	1271.897
91.772	931.230	111.016	82.200	452.214	94.798	206.741	1011.049	79.954	224.576	392.959	36.888	148.432	892.676	521.605	146.604	445.978	515.760	119.074	856.224	957.997	181.448	455.758	912.898	112.262	486.669	1517.445	378.460	339.930	1316.790	146.943	857.357	1543.560	386.006	963.863	1367.550	597.681	1036.202	1334.193	647.876	259.297	1271.069
91.780	931.229	111.010	82.198	452.206	94.796	206.741	1011.046	79.955	224.576	392.960	36.889	148.446	892.674	521.591	146.602	445.965	515.763	118.635	856.249	958.028	180.964	455.738	912.981	113.069	486.667	1517.839	378.655	339.971	1316.304	147.870	857.218	1543.893	386.637	963.679	1367.472	598.299	1035.843	1333.880	647.946	259.332	1270.154
91.788	931.228	111.004	82.197	452.199	94.796	206.741	1011.043	79.955	224.575	392.961	36.891	148.460	892.671	521.576	146.599	445.952	515.766	118.177	856.275	958.058	180.462	455.720	913.064	113.896	486.663	1518.243	378.834	340.010	1315.780	148.832	857.076	1544.232	387.271	963.494	1367.359	598.904	1035.492	1333.474	647.986	259.361	1269.147
91.796	931.226	110.998	82.195	452.192	94.795	206.741	1011.040	79.955	224.575	392.962	36.892	148.473	892.666	521.560	146.595	445.940	515.768	117.701	856.302	958.085	179.942	455.704	913.147	114.743	486.658	1518.657	378.995	340.046	1315.218	149.830	856.932	1544.578	387.905	963.308	1367.209	599.494	1035.152	1332.970	647.992	259.387	1268.044
91.804	931.225	110.992	82.194	452.185	94.795	206.741	1011.038	79.956	224.574	392.963	36.894	148.487	892.661	521.543	146.592	445.928	515.771	117.206	856.330	958.111	179.404	455.691	913.231	115.612	486.651	1519.081	379.136	340.081	1314.617	150.863	856.785	1544.929	388.539	963.121	1367.022	600.067	1034.824	1332.365	647.962	259.406	1266.842
91.812	931.223	110.986	82.193	452.178	94.794	206.741	1011.035	79.956	224.574	392.964	36.896	148.500	892.654	521.526	146.589	445.916	515.773	116.692	856.359	958.134	178.849	455.680	913.315	116.502	486.642	1519.514	379.257	340.112	1313.976	151.932	856.637	1545.286	389.171	962.935	1366.794	600.619	1034.508	1331.654	647.894	259.420	1265.538
91.820	931.222	110.981	82.192	452.171	94.795	206.741	1011.033	79.957	224.573	392.965	36.897	148.513	892.645	521.508	146.586	445.904	515.775	116.158	856.388	958.156	178.277	455.671	913.400	117.413	486.631	1519.955	379.354	340.140	1313.294	153.038	856.486	1545.646	389.800	962.750	1366.526	601.150	1034.206	1330.834	647.785	259.426	1264.129
91.829	931.220	110.975	82.191	452.163	94.795	206.742	1011.030	79.957	224.572	392.966	36.899	148.527	892.636	521.489	146.584	445.893	515.776	115.605	856.418	958.175	177.686	455.664	913.484	118.344	486.618	1520.405	379.428	340.165	1312.571	154.179	856.334	1546.010	390.425	962.568	1366.215	601.656	1033.919	1329.901	647.631	259.426	1262.611
91.837	931.218	110.969	82.191	452.156	94.796	206.742	1011.028	79.958	224.572	392.967	36.901	148.542	892.625	521.470	146.584	445.882	515.777	115.032	856.448	958.192	177.079	455.659	913.568	119.297	486.604	1520.862	379.476	340.184	1311.805	155.357	856.179	1546.377	391.042	962.389	1365.861	602.135	1033.648	1328.852	647.430	259.417	1260.980
91.846	931.217	110.964	82.190	452.149	94.797	206.742	1011.025	79.958	224.571	392.968	36.902	148.557	892.612	521.450	146.585	445.872	515.778	114.439	856.480	958.206	176.453	455.656	913.652	120.271	486.586	1521.327	379.496	340.199	1310.997	156.571	856.023	1546.745	391.652	962.215	1365.461	602.585	1033.394	1327.682	647.179	259.400	1259.235
91.855	931.215	110.959	82.190	452.143	94.799	206.742	1011.022	79.959	224.570	392.969	36.904	148.574	892.597	521.429	146.588	445.861	515.779	113.826	856.512	958.218	175.811	455.656	913.736	121.265	486.567	1521.797	379.488	340.209	1310.145	157.822	855.865	1547.114	392.251	962.047	1365.015	603.001	1033.158	1326.389	646.874	259.374	1257.371
91.864	931.213	110.953	82.190	452.136	94.800	206.742	1011.020	79.959	224.570	392.971	36.906	148.592	892.581	521.408	146.594	445.851	515.779	113.193	856.544	958.229	175.151	455.657	913.821	122.280	486.544	1522.273	379.448	340.213	1309.248	159.108	855.705	1547.483	392.838	961.886	1364.519	603.381	1032.942	1324.968	646.513	259.338	1255.386
91.874	931.211	110.948	82.190	452.129	94.802	206.743	1011.017	79.960	224.569	392.972	36.908	148.611	892.563	521.386	146.601	445.841	515.778	112.540	856.578	958.236	174.475	455.661	913.905	123.314	486.519	1522.753	379.375	340.211	1308.307	160.431	855.544	1547.852	393.411	961.734	1363.974	603.723	1032.747	1323.417	646.090	259.294	1253.277
91.884	931.208	110.943	82.190	452.123	94.804	206.743	1011.013	79.960	224.568	392.973	36.910	148.633	892.544	521.363	146.612	445.831	515.777	111.866	856.611	958.242	173.781	455.667	913.989	124.369	486.490	1523.237	379.268	340.202	1307.321	161.790	855.382	1548.219	393.968	961.591	1363.377	604.022	1032.573	1321.732	645.604	259.238	1251.042
91.894	931.206	110.938	82.190	452.117	94.806	206.743	1011.010	79.961	224.568	392.975	36.912	148.657	892.522	521.340	146.627	445.822	515.776	111.173	856.645	958.245	173.070	455.674	914.073	125.445	486.458	1523.723	379.124	340.185	1306.288	163.183	855.221	1548.584	394.506	961.459	1362.728	604.274	1032.422	1319.912	645.050	259.171	1248.677
91.904	931.204	110.933	82.191	452.111	94.809	206.743	1011.007	79.961	224.567	392.976	36.914	148.683	892.498	521.316	146.644	445.813	515.773	110.459	856.679	958.245	172.343	455.684	914.156	126.540	486.424	1524.210	378.942	340.161	1305.209	164.611	855.060	1548.944	395.023	961.341	1362.026	604.478	1032.295	1317.953	644.424	259.090	1246.181
91.915	931.201	110.928	82.191	452.105	94.812	206.744	1011.004	79.961	224.567	392.977	36.916	148.712	892.472	521.292	146.666	445.804	515.770	109.725	856.714	958.243	171.598	455.697	914.240	127.656	486.385	1524.698	378.719	340.128	1304.082	166.074	854.899	1549.299	395.517	961.236	1361.268	604.627	1032.192	1315.852	643.722	258.995	1243.551
91.925	931.199	110.924	82.192	452.100	94.815	206.744	1011.001	79.962	224.566	392.979	36.918	148.744	892.444	521.268	146.693	445.795	515.766	108.971	856.749	958.238	170.837	455.711	914.323	128.792	486.344	1525.184	378.454	340.086	1302.908	167.573	854.739	1549.648	395.986	961.147	1360.455	604.720	1032.117	1313.607	642.940	258.886	1240.786
91.936	931.196	110.919	82.194	452.095	94.819	206.745	1010.998	79.962	224.565	392.980	36.921	148.780	892.414	521.243	146.724	445.787	515.761	108.197	856.785	958.231	170.060	455.728	914.405	129.948	486.299	1525.668	378.143	340.035	1301.686	169.105	854.580	1549.990	396.426	961.076	1359.586	604.750	1032.068	1311.214	642.074	258.763	1237.885
91.948	931.193	110.915	82.195	452.090	94.823	206.745	1010.995	79.963	224.564	392.982	36.923	148.819	892.382	521.217	146.761	445.778	515.755	107.403	856.820	958.220	169.266	455.747	914.486	131.126	486.250	1526.148	377.786	339.973	1300.416	170.673	854.422	1550.322	396.835	961.023	1358.659	604.714	1032.049	1308.673	641.120	258.624	1234.845
91.959	931.191	110.911	82.197	452.086	94.828	206.745	1010.992	79.963	224.564	392.983	36.925	148.863	892.347	521.192	146.804	445.770	515.747	106.589	856.856	958.206	168.456	455.769	914.566	132.324	486.198	1526.623	377.380	339.901	1299.096	172.274	854.265	1550.645	397.212	960.992	1357.673	604.608	1032.060	1305.981	640.072	258.469	1231.667
91.970	931.188	110.907	82.199	452.082	94.832	206.746	1010.989	79.963	224.563	392.985	36.927	148.911	892.310	521.165	146.852	445.762	515.739	105.756	856.893	958.189	167.629	455.793	914.645	133.543	486.142	1527.092	376.921	339.818	1297.728	173.910	854.109	1550.955	397.552	960.982	1356.629	604.426	1032.103	1303.137	638.926	258.297	1228.350
91.982	931.185	110.903	82.201	452.078	94.836	206.747	1010.986	79.963	224.563	392.987	36.929	148.963	892.271	521.139	146.908	445.754	515.728	104.903	856.930	958.169	166.787	455.820	914.723	134.784	486.083	1527.553	376.409	339.722	1296.309	175.579	853.955	1551.251	397.854	960.996	1355.524	604.383	1032.097	1300.360	637.677	258.108	1224.892
91.994	931.182	110.900	82.203	452.075	94.841	206.747	1010.983	79.964	224.562	392.989	36.932	149.021	892.229	521.112	146.970	445.745	515.717	104.031	856.967	958.145	165.928	455.851	914.800	136.046	486.020	1528.005	375.841	339.615	1294.842	177.283	853.802	1551.533	398.114	961.035	1354.359	604.266	1032.124	1297.420	636.320	257.903	1221.296
92.006	931.180	110.897	82.206	452.072	94.846	206.748	1010.980	79.964	224.561	392.991	36.934	149.085	892.185	521.084	147.041	445.737	515.704	103.140	857.004	958.119	165.053	455.884	914.875	137.331	485.953	1528.447	375.214	339.494	1293.324	179.019	853.651	1551.798	398.331	961.100	1353.134	604.070	1032.186	1294.330	634.850	257.679	1217.559
92.018	931.177	110.894	82.208	452.070	94.851	206.749	1010.977	79.965	224.560	392.992	36.936	149.154	892.138	521.056	147.119	445.727	515.689	102.231	857.041	958.089	164.162	455.920	914.949	138.638	485.883	1528.877	374.526	339.361	1291.756	180.789	853.503	1552.046	398.500	961.193	1351.847	603.788	1032.279	1291.073	633.262	257.435	1213.683
92.031	931.174	110.891	82.211	452.068	94.856	206.750	1010.975	79.965	224.559	392.994	36.939	149.229	892.089	521.028	147.206	445.718	515.672	101.304	857.078	958.056	163.255	455.959	915.020	139.969	485.809	1529.295	373.773	339.214	1290.138	182.592	853.356	1552.274	398.620	961.315	1350.499	603.415	1032.409	1287.652	631.551	257.172	1209.668
92.044	931.170	110.889	82.214	452.067	94.862	206.750	1010.972	79.966	224.558	392.996	36.941	149.310	892.037	520.999	147.302	445.707	515.654	100.358	857.116	958.020	162.332	456.001	915.090	141.324	485.730	1529.698	372.955	339.053	1288.471	184.427	853.212	1552.481	398.688	961.467	1349.089	602.947	1032.575	1284.062	629.710	256.889	1205.516
92.056	931.167	110.887	82.217	452.066	94.867	206.752	1010.969	79.966	224.557	392.998	36.943	149.397	891.983	520.970	147.407	445.696	515.633	99.396	857.153	957.981	161.393	456.047	915.157	142.703	485.648	1530.087	372.067	338.877	1286.753	186.295	853.069	1552.666	398.700	961.651	1347.618	602.377	1032.783	1280.308	627.735	256.589	1201.227
92.070	931.164	110.885	82.220	452.066	94.872	206.753	1010.967	79.966	224.556	393.000	36.946	149.491	891.926	520.940	147.523	445.683	515.610	98.416	857.190	957.939	160.439	456.095	915.221	144.107	485.562	1530.460	371.108	338.688	1284.986	188.195	852.929	1552.826	398.654	961.866	1346.084	601.702	1033.032	1276.389	625.620	256.268	1196.802
92.083	931.161	110.883	82.223	452.066	94.877	206.754	1010.964	79.967	224.555	393.002	36.948	149.592	891.868	520.910	147.649	445.670	515.585	97.420	857.227	957.893	159.469	456.146	915.282	145.537	485.472	1530.815	370.074	338.483	1283.171	190.127	852.792	1552.962	398.547	962.114	1344.490	600.911	1033.323	1272.305	623.360	255.928	1192.244
92.096	931.157	110.882	82.226	452.066	94.882	206.755	1010.961	79.967	224.554	393.004	36.950	149.700	891.807	520.879	147.786	445.655	515.558	96.408	857.265	957.845	158.483	456.200	915.340	146.993	485.378	1531.151	368.964	338.264	1281.306	192.092	852.656	1553.071	398.377	962.395	1342.833	599.999	1033.658	1268.046	620.947	255.566	1187.554
92.110	931.154	110.881	82.229	452.067	94.887	206.756	1010.958	79.968	224.553	393.006	36.952	149.815	891.743	520.848	147.935	445.639	515.528	95.380	857.302	957.793	157.483	456.258	915.395	148.476	485.280	1531.466	367.775	338.030	1279.394	194.089	852.522	1553.152	398.140	962.710	1341.116	598.961	1034.038	1263.624	618.378	255.183	1182.734
92.123	931.151	110.880	82.232	452.069	94.892	206.757	1010.956	79.968	224.552	393.008	36.955	149.937	891.678	520.816	148.095	445.621	515.495	94.336	857.339	957.738	156.467	456.318	915.446	149.986	485.178	1531.761	366.503	337.782	1277.435	196.117	852.390	1553.204	397.834	963.060	1339.338	597.790	1034.464	1259.044	615.645	254.781	1177.789
92.137	931.147	110.879	82.235	452.071	94.897	206.758	1010.953	79.969	224.551	393.009	36.957	150.067	891.611	520.784	148.269	445.601	515.460	93.278	857.376	957.680	155.435	456.382	915.493	151.525	485.071	1532.034	365.147	337.520	1275.430	198.177	852.261	1553.225	397.456	963.444	1337.500	596.480	1034.945	1254.299	612.744	254.359	1172.719
92.150	931.144	110.879	82.238	452.073	94.901	206.759	1010.950	79.970	224.550	393.011	36.959	150.206	891.541	520.751	148.455	445.579	515.422	92.206	857.414	957.619	154.389	456.448	915.538	153.092	484.961	1532.283	363.705	337.244	1273.381	200.270	852.133	1553.213	397.004	963.863	1335.603	595.025	1035.475	1249.390	609.667	253.916	1167.530
92.164	931.141	110.879	82.240	452.076	94.906	206.760	1010.947	79.970	224.549	393.013	36.961	150.352	891.470	520.718	148.654	445.555	515.380	91.119	857.451	957.554	153.328	456.518	915.578	154.688	484.846	1532.509	362.172	336.955	1271.288	202.394	852.006	1553.167	396.475	964.317	1333.649	593.414	1036.058	1244.333	606.410	253.452	1162.224
92.177	931.137	110.879	82.243	452.080	94.910	206.762	1010.944	79.971	224.548	393.015	36.963	150.507	891.397	520.683	148.868	445.529	515.336	90.018	857.489	957.486	152.251	456.591	915.615	156.314	484.727	1532.708	360.548	336.653	1269.153	204.549	851.881	1553.086	395.867	964.805	1331.638	600.647	1033.436	1249.336	602.966	252.969	1156.806
92.191	931.134	110.880	82.245	452.084	94.914	206.763	1010.941	79.972	224.547	393.017	36.965	150.670	891.322	520.648	149.096	445.500	515.288	88.904	857.527	957.415	151.159	456.667	915.648	157.970	484.604	1532.881	358.829	336.339	1266.977	206.736	851.758	1552.968	395.178	965.327	1329.572	598.946	1034.110	1243.504	599.330	252.466	1151.280
92.204	931.130	110.881	82.247	452.089	94.917	206.764	1010.938	79.973	224.546	393.019	36.967	150.842	891.246	520.612	149.338	445.468	515.236	87.778	857.565	957.340	150.053	456.746	915.677	159.657	484.476	1533.025	357.014	336.013	1264.763	208.955	851.636	1552.812	394.405	965.882	1327.453	597.100	1034.902	1237.967	595.495	251.945	1145.651
92.217	931.127	110.882	82.249	452.093	94.921	206.765	1010.935	79.973	224.545	393.020	36.969	151.023	891.167	520.575	149.596	445.434	515.181	86.638	857.604	957.261	148.931	456.828	915.701	161.375	484.345	1533.140	355.100	335.676	1262.512	211.209	851.507	1552.615	393.547	966.470	1325.282	594.994	1035.551	1231.796	591.456	251.405	1139.926
92.230	931.124	110.884	82.251	452.099	94.924	206.767	1010.933	79.974	224.544	393.022	36.971	151.214	891.087	520.536	149.870	445.396	515.123	85.486	857.643	957.178	147.794	456.912	915.720	163.126	484.210	1533.225	353.085	335.330	1260.227	213.501	851.368	1552.375	392.600	967.090	1323.062	592.705	1036.414	1225.542	587.208	250.847	1134.109
92.243	931.120	110.887	82.253	452.104	94.927	206.768	1010.930	79.975	224.543	393.024	36.972	151.414	891.006	520.497	150.159	445.354	515.061	84.322	857.683	957.091	146.642	457.000	915.735	164.910	484.071	1533.277	350.967	334.974	1257.910	215.833	851.215	1552.093	391.564	967.740	1320.794	590.268	1037.287	1219.033	582.745	250.272	1128.208
92.255	931.117	110.889	82.255	452.110	94.930	206.769	1010.928	79.976	224.541	393.025	36.974	151.624	890.923	520.456	150.464	445.309	514.995	83.146	857.724	956.999	145.474	457.090	915.744	166.727	483.928	1533.297	348.744	334.611	1255.563	218.205	851.046	1551.765	390.437	968.421	1318.482	587.583	1038.333	1212.576	578.061	249.681	1122.230
92.267	931.113	110.892	82.257	452.116	94.932	206.771	1010.925	79.976	224.540	393.027	36.976	151.844	890.839	520.414	150.786	445.259	514.925	81.959	857.766	956.904	144.291	457.184	915.747	168.578	483.781	1533.282	346.414	334.240	1253.190	220.620	850.857	1551.391	389.216	969.131	1316.127	584.765	1039.392	1205.865	573.153	249.074	1116.180
92.279	931.110	110.896	82.258	452.122	94.934	206.772	1010.922	79.977	224.539	393.028	36.978	152.075	890.754	520.370	151.124	445.206	514.850	80.760	857.809	956.804	143.094	457.279	915.745	170.464	483.631	1533.231	343.976	333.865	1250.794	223.079	850.645	1550.969	387.899	969.867	1313.732	581.556	1040.516	1199.070	568.015	248.455	1110.069
92.290	931.106	110.900	82.259	452.128	94.936	206.773	1010.919	79.978	224.537	393.029	36.980	152.315	890.669	520.324	151.479	445.148	514.772	79.551	857.853	956.700	141.881	457.378	915.737	172.384	483.477	1533.143	341.427	333.484	1248.378	225.583	850.407	1550.499	386.487	970.630	1311.300	578.185	1041.668	1191.810	562.642	247.824	1103.903
92.301	931.102	110.904	82.261	452.135	94.938	206.775	1010.916	79.978	224.536	393.031	36.981	152.566	890.582	520.277	151.851	445.086	514.690	78.330	857.898	956.592	140.652	457.478	915.723	174.340	483.320	1533.017	338.768	333.101	1245.946	228.134	850.139	1549.978	384.977	971.416	1308.833	574.570	1042.957	1184.769	557.030	247.184	1097.691
92.312	931.099	110.909	82.262	452.141	94.939	206.776	1010.913	79.979	224.535	393.032	36.983	152.828	890.495	520.228	152.239	445.018	514.603	77.098	857.945	956.479	139.409	457.580	915.703	176.331	483.159	1532.851	335.996	332.717	1243.500	230.732	849.839	1549.407	383.368	972.224	1306.335	570.692	1044.243	1177.729	551.175	246.535	1091.443
92.322	931.095	110.914	82.262	452.147	94.939	206.777	1010.910	79.981	224.534	393.033	36.984	153.102	890.408	520.177	152.643	444.946	514.513	75.856	857.993	956.361	138.151	457.684	915.676	178.358	482.994	1532.644	333.110	332.332	1241.045	233.378	849.504	1548.783	381.659	973.053	1303.808	566.604	1045.825	1170.302	545.074	245.880	1085.167
92.331	931.091	110.919	82.263	452.153	94.939	206.778	1010.907	79.982	224.532	393.034	36.985	153.386	890.320	520.124	153.064	444.869	514.418	74.603	858.042	956.239	136.878	457.789	915.642	180.421	482.826	1532.394	330.110	331.950	1238.586	236.072	849.131	1548.107	379.849	973.900	1301.257	562.229	1047.302	1162.794	538.722	245.220	1078.872
92.341	931.086	110.925	82.263	452.159	94.938	206.779	1010.903	79.983	224.531	393.034	36.987	153.683	890.233	520.069	153.502	444.786	514.319	73.339	858.092	956.111	135.590	457.896	915.599	182.521	482.654	1532.102	326.995	331.570	1236.126	238.817	848.718	1547.378	377.937	974.763	1298.685	557.472	1048.917	1155.556	532.119	244.557	1072.570
92.350	931.082	110.932	82.263	452.165	94.937	206.781	1010.900	79.984	224.530	393.035	36.988	153.991	890.147	520.012	153.955	444.698	514.216	72.066	858.144	955.979	134.288	458.002	915.549	184.656	482.478	1531.764	323.766	331.196	1233.670	241.612	848.261	1546.595	375.923	975.640	1296.096	0.000	0.000	0.000	525.259	243.894	1066.269
